continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population
North America,Bermuda,2020-10-01,181.0,0.0,9.0,0.0,62273.0
North America,Bermuda,2020-10-02,181.0,0.0,9.0,0.0,62273.0
North America,Bermuda,2020-10-03,181.0,0.0,9.0,0.0,62273.0
North America,Bermuda,2020-10-04,181.0,0.0,9.0,0.0,62273.0
North America,Bermuda,2020-10-05,181.0,0.0,9.0,0.0,62273.0
North America,Bermuda,2020-10-06,181.0,0.0,9.0,0.0,62273.0
North America,Bermuda,2020-10-07,181.0,0.0,9.0,0.0,62273.0
Asia,Bhutan,2020-06-01,43.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-02,47.0,4.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-03,47.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-04,47.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-05,48.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-06,48.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-07,48.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-08,59.0,11.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-09,59.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-10,59.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-11,62.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-12,62.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-13,62.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-14,66.0,4.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-15,66.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-16,67.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-17,67.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-18,67.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-19,67.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-20,68.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-21,68.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-22,68.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-23,69.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-24,70.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-25,70.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-26,70.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-27,75.0,5.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-28,76.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-29,76.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-06-30,77.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-01,77.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-02,77.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-03,77.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-04,78.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-05,78.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-06,80.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-07,80.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-08,80.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-09,80.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-10,80.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-11,82.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-12,82.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-13,84.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-14,84.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-15,84.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-16,84.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-17,86.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-18,87.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-19,87.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-20,89.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-21,90.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-22,92.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-23,92.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-24,92.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-25,92.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-26,93.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-27,95.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-28,99.0,4.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-29,99.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-30,101.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-07-31,101.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-01,101.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-02,102.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-03,103.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-04,103.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-05,105.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-06,105.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-07,108.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-08,108.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-09,108.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-10,110.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-11,113.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-12,113.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-13,128.0,15.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-14,131.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-15,133.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-16,133.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-17,141.0,8.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-18,146.0,5.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-19,147.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-20,150.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-21,153.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-22,153.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-23,155.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-24,155.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-25,156.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-26,173.0,17.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-27,183.0,10.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-28,184.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-29,195.0,11.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-30,195.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-08-31,224.0,29.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-01,225.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-02,227.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-03,227.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-04,227.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-05,228.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-06,228.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-07,230.0,2.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-08,233.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-09,234.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-10,234.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-11,238.0,4.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-12,241.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-13,244.0,3.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-14,245.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-15,246.0,1.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-16,246.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-17,246.0,0.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-18,252.0,6.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-19,258.0,6.0,0.0,0.0,771612.0
Asia,Bhutan,2020-09-20,259.0,1.0,0.0,0.0,771612.0
